Номер узла;Номер кластера;transactionAmount|Сумма;transactionDateTime|Количество;transactionAmount|Среднее;merchantCategoryCode|Кол-во уникальных;transactionDateTime|Минимум;transactionDateTime|Максимум;merchantCategoryCode|Мода;merchantCategoryCode|Мода|Значение;merchantCategoryCode|Мода|Координата;creditLimit|Среднее;currentBalance|Среднее
17;17;?;?;?;?;?;?;?;online_retail;9,292321210478913E-55;?;?
17;17;?;?;?;?;?;?;?;online_subscriptions;0,8026371404242947;?;?
17;17;?;?;?;?;?;?;?;personal care;1,390435109721594E-28;?;?
17;17;?;?;?;?;?;?;?;rideshare;3,024366667382408E-79;?;?
17;17;?;?;?;?;?;?;?;subscriptions;3,374991676715626E-28;?;?
18;18;835,743016909879;15;54,44209418858829;3;25.01.2016 05:45:44;15.12.2016 19:00:33;online_subscriptions;airline;1,2533465462646649E-28;4663,897730846695;223,11796141836953
18;18;?;?;?;?;?;?;?;auto;4,673911454823139E-69;?;?
18;18;?;?;?;?;?;?;?;cable/phone;4,868570826508409E-119;?;?
18;18;?;?;?;?;?;?;?;entertainment;2,7560060202126453E-132;?;?
18;18;?;?;?;?;?;?;?;fastfood;8,079719399701171E-20;?;?
18;18;?;?;?;?;?;?;?;food;4,140339847176561E-58;?;?
18;18;?;?;?;?;?;?;?;food_delivery;2,4012848537761218E-80;?;?
18;18;?;?;?;?;?;?;?;fuel;1,126545009115721E-104;?;?
18;18;?;?;?;?;?;?;?;furniture;2,4321525170705227E-105;?;?
18;18;?;?;?;?;?;?;?;gym;1,310409063306898E-28;?;?
18;18;?;?;?;?;?;?;?;health;3,3884200330683367E-69;?;?
18;18;?;?;?;?;?;?;?;hotels;2,3317638757951307E-80;?;?
18;18;?;?;?;?;?;?;?;mobileapps;2,5368814832943616E-28;?;?
18;18;?;?;?;?;?;?;?;online_gifts;2,9176438857483273E-80;?;?
18;18;?;?;?;?;?;?;?;online_retail;9,217066100815828E-93;?;?
18;18;?;?;?;?;?;?;?;online_subscriptions;0,9999999999999954;?;?
18;18;?;?;?;?;?;?;?;personal care;1,246397394524617E-48;?;?
18;18;?;?;?;?;?;?;?;rideshare;5,4617066624674057E-163;?;?
18;18;?;?;?;?;?;?;?;subscriptions;1,5738744095847227E-47;?;?
19;19;854,2253307138049;15;54,29085099689421;3;09.02.2016 13:49:02;19.12.2016 20:00:56;online_subscriptions;airline;1,714123507934986E-26;17532,973858991867;217,7597573092738
19;19;?;?;?;?;?;?;?;auto;1,8644446133148137E-65;?;?
19;19;?;?;?;?;?;?;?;cable/phone;1,6956477351750074E-102;?;?
19;19;?;?;?;?;?;?;?;entertainment;1,9733388410081933E-115;?;?
19;19;?;?;?;?;?;?;?;fastfood;1,6084460289833493E-26;?;?
19;19;?;?;?;?;?;?;?;food;1,9229971139225896E-44;?;?
19;19;?;?;?;?;?;?;?;food_delivery;1,0137437641641056E-76;?;?
19;19;?;?;?;?;?;?;?;fuel;1,1023399782586108E-88;?;?
19;19;?;?;?;?;?;?;?;furniture;3,1775285626666236E-89;?;?
19;19;?;?;?;?;?;?;?;gym;4,216527650784334E-18;?;?
19;19;?;?;?;?;?;?;?;health;7,60639262677868E-55;?;?
19;19;?;?;?;?;?;?;?;hotels;6,8920987599463025E-77;?;?
19;19;?;?;?;?;?;?;?;mobileapps;8,115414465978171E-18;?;?
19;19;?;?;?;?;?;?;?;online_gifts;2,7665666513494055E-65;?;?
19;19;?;?;?;?;?;?;?;online_retail;1,5072606582904245E-89;?;?
19;19;?;?;?;?;?;?;?;online_subscriptions;0,9999999999999951;?;?
19;19;?;?;?;?;?;?;?;personal care;1,7988716804754386E-45;?;?
19;19;?;?;?;?;?;?;?;rideshare;6,632348469095431E-145;?;?
19;19;?;?;?;?;?;?;?;subscriptions;4,7242427896570733E-35;?;?
20;20;629,9519776428613;11;46,88115447992372;3;03.05.2016 01:40:06;18.12.2016 05:04:16;mobileapps;airline;1,2398555955836254E-9;9984,396489865856;147,67159063890125
20;20;?;?;?;?;?;?;?;auto;2,3231638423961995E-38;?;?
20;20;?;?;?;?;?;?;?;cable/phone;5,694927858203003E-58;?;?
20;20;?;?;?;?;?;?;?;entertainment;3,5933692104391703E-68;?;?
20;20;?;?;?;?;?;?;?;fastfood;1,8576774989118645E-15;?;?
20;20;?;?;?;?;?;?;?;food;2,8786244830432323E-15;?;?
20;20;?;?;?;?;?;?;?;food_delivery;2,2827384333205666E-47;?;?
20;20;?;?;?;?;?;?;?;fuel;3,5376091019378646E-47;?;?
20;20;?;?;?;?;?;?;?;furniture;1,0209872472875561E-47;?;?
20;20;?;?;?;?;?;?;?;gym;0,00008423033212329161;?;?
20;20;?;?;?;?;?;?;?;health;2,7750424365138137E-22;?;?
20;20;?;?;?;?;?;?;?;hotels;1,2060744059861423E-47;?;?
20;20;?;?;?;?;?;?;?;mobileapps;0,6587789697467947;?;?
20;20;?;?;?;?;?;?;?;online_gifts;9,025792425784538E-30;?;?
20;20;?;?;?;?;?;?;?;online_retail;6,109966311434267E-58;?;?
20;20;?;?;?;?;?;?;?;online_subscriptions;0,3411367968990199;?;?
20;20;?;?;?;?;?;?;?;personal care;4,5652877435621025E-23;?;?
20;20;?;?;?;?;?;?;?;rideshare;5,5709492876253244E-92;?;?
20;20;?;?;?;?;?;?;?;subscriptions;1,7822287434115145E-9;?;?
21;21;501,92316136454616;10;49,40871118670289;2;11.05.2016 03:06:39;16.12.2016 17:35:08;mobileapps;airline;3,4723414739659424E-36;4457,895179528286;114,41826211985929
21;21;?;?;?;?;?;?;?;auto;7,214556716711525E-68;?;?
21;21;?;?;?;?;?;?;?;cable/phone;4,160959922873222E-80;?;?
21;21;?;?;?;?;?;?;?;entertainment;3,9985566746849874E-92;?;?
21;21;?;?;?;?;?;?;?;fastfood;2,296315096360209E-46;?;?
21;21;?;?;?;?;?;?;?;food;9,023783843669563E-27;?;?
21;21;?;?;?;?;?;?;?;food_delivery;1,4673996337194367E-79;?;?
21;21;?;?;?;?;?;?;?;fuel;2,1376027753394683E-67;?;?
21;21;?;?;?;?;?;?;?;furniture;6,138474641286318E-68;?;?
21;21;?;?;?;?;?;?;?;gym;2,099385322927152E-18;?;?
21;21;?;?;?;?;?;?;?;health;2,2616108404465008E-46;?;?
21;21;?;?;?;?;?;?;?;hotels;4,635245101692059E-80;?;?
21;21;?;?;?;?;?;?;?;mobileapps;0,9999999999999952;?;?
21;21;?;?;?;?;?;?;?;online_gifts;3,80245599877178E-46;?;?
21;21;?;?;?;?;?;?;?;online_retail;8,911859473339065E-93;?;?
21;21;?;?;?;?;?;?;?;online_subscriptions;2,322946393943119E-18;?;?
21;21;?;?;?;?;?;?;?;personal care;3,2259155665713777E-47;?;?
21;21;?;?;?;?;?;?;?;rideshare;1,2178333037347824E-119;?;?
21;21;?;?;?;?;?;?;?;subscriptions;9,593609515240282E-27;?;?
22;22;1413,1069382312407;19;73,24060155607229;4;25.01.2016 10:03:44;19.12.2016 09:41:20;mobileapps;airline;1,6708662682159865E-38;17248,811708166584;312,63992259411225
22;22;?;?;?;?;?;?;?;auto;8,977944708971046E-71;?;?
22;22;?;?;?;?;?;?;?;cable/phone;2,0831872794258604E-83;?;?
22;22;?;?;?;?;?;?;?;entertainment;7,484364376774273E-83;?;?
22;22;?;?;?;?;?;?;?;fastfood;4,609812811848415E-59;?;?
22;22;?;?;?;?;?;?;?;food;9,59633620173097E-19;?;?
22;22;?;?;?;?;?;?;?;food_delivery;7,529661190368082E-83;?;?
22;22;?;?;?;?;?;?;?;fuel;1,70481497796798E-58;?;?
22;22;?;?;?;?;?;?;?;furniture;4,364456371461463E-59;?;?
22;22;?;?;?;?;?;?;?;gym;5,785859460476171E-28;?;?
22;22;?;?;?;?;?;?;?;health;5,800727029351349E-48;?;?
22;22;?;?;?;?;?;?;?;hotels;6,176476158803369E-96;?;?
22;22;?;?;?;?;?;?;?;mobileapps;0,9999999999999953;?;?
22;22;?;?;?;?;?;?;?;online_gifts;1,5870534228213189E-37;?;?
22;22;?;?;?;?;?;?;?;online_retail;2,1374794372288747E-96;?;?
22;22;?;?;?;?;?;?;?;online_subscriptions;5,695290793883735E-28;?;?
22;22;?;?;?;?;?;?;?;personal care;6,96586769072341E-49;?;?
22;22;?;?;?;?;?;?;?;rideshare;5,2096243323532866E-110;?;?
22;22;?;?;?;?;?;?;?;subscriptions;1,5131674297775976E-27;?;?
23;23;23937,526328826913;173;100,55593754755928;5;17.01.2016 08:19:14;24.12.2016 18:32:22;mobileapps;airline;1,2599742710747397E-25;9932,575240663527;1030,7463376738633
23;23;?;?;?;?;?;?;?;auto;7,432278242834383E-52;?;?
23;23;?;?;?;?;?;?;?;cable/phone;1,8692948719690537E-52;?;?
23;23;?;?;?;?;?;?;?;entertainment;7,944070124800536E-42;?;?
23;23;?;?;?;?;?;?;?;fastfood;3,643490192203058E-42;?;?
23;23;?;?;?;?;?;?;?;food;0,4558811981199231;?;?
23;23;?;?;?;?;?;?;?;food_delivery;8,193332586823741E-52;?;?
23;23;?;?;?;?;?;?;?;fuel;3,868153599507668E-24;?;?
23;23;?;?;?;?;?;?;?;furniture;5,653640810895044E-33;?;?
23;23;?;?;?;?;?;?;?;gym;2,4659881015547707E-17;?;?
23;23;?;?;?;?;?;?;?;health;9,780151911289179E-25;?;?
23;23;?;?;?;?;?;?;?;hotels;2,2127250851778672E-74;?;?
23;23;?;?;?;?;?;?;?;mobileapps;0,5441188016521404;?;?
23;23;?;?;?;?;?;?;?;online_gifts;4,458761233337681E-11;?;?
23;23;?;?;?;?;?;?;?;online_retail;5,932380623552677E-63;?;?
23;23;?;?;?;?;?;?;?;online_subscriptions;2,5693558006901928E-17;?;?
23;23;?;?;?;?;?;?;?;personal care;1,7957972989616937E-25;?;?
23;23;?;?;?;?;?;?;?;rideshare;2,0554183547516355E-74;?;?
23;23;?;?;?;?;?;?;?;subscriptions;1,8333266217920155E-10;?;?
24;24;94870,21207428638;658;135,66096958870725;8;04.01.2016 08:39:43;29.12.2016 02:51:44;food;airline;1,7276525499896712E-57;4320,586465547192;1414,648579749543
24;24;?;?;?;?;?;?;?;auto;3,046869385214641E-95;?;?
24;24;?;?;?;?;?;?;?;cable/phone;3,870295769935109E-82;?;?
24;24;?;?;?;?;?;?;?;entertainment;2,3130635282217062E-56;?;?
24;24;?;?;?;?;?;?;?;fastfood;7,790285128161657E-82;?;?
24;24;?;?;?;?;?;?;?;food;0,9999999999999947;?;?
24;24;?;?;?;?;?;?;?;food_delivery;1,4229815581128333E-81;?;?
24;24;?;?;?;?;?;?;?;fuel;2,3278253830596E-33;?;?
24;24;?;?;?;?;?;?;?;furniture;1,5363641672938329E-56;?;?
24;24;?;?;?;?;?;?;?;gym;1,0385952684682903E-44;?;?
24;24;?;?;?;?;?;?;?;health;9,85788287839113E-45;?;?
24;24;?;?;?;?;?;?;?;hotels;1,5567093799266454E-124;?;?
24;24;?;?;?;?;?;?;?;mobileapps;7,633118622342904E-16;?;?
24;24;?;?;?;?;?;?;?;online_gifts;2,1537069336919543E-24;?;?
24;24;?;?;?;?;?;?;?;online_retail;8,175122487246672E-96;?;?
24;24;?;?;?;?;?;?;?;online_subscriptions;1,0030820859772136E-44;?;?
24;24;?;?;?;?;?;?;?;personal care;1,8027481932430774E-56;?;?
24;24;?;?;?;?;?;?;?;rideshare;1,6207685805963065E-109;?;?
24;24;?;?;?;?;?;?;?;subscriptions;2,211763112738765E-24;?;?
25;25;47287,43334023079;318;146,66097044892064;4;03.01.2016 06:37:04;28.12.2016 23:53:52;food;airline;1,4861067821648389E-68;14744,94130340341;7435,059397605381
25;25;?;?;?;?;?;?;?;auto;4,929721024081631E-109;?;?
25;25;?;?;?;?;?;?;?;cable/phone;4,546355451974108E-81;?;?
25;25;?;?;?;?;?;?;?;entertainment;9,81483438939992E-44;?;?
25;25;?;?;?;?;?;?;?;fastfood;1,1014589399813236E-94;?;?
25;25;?;?;?;?;?;?;?;food;0,9999999999999968;?;?
25;25;?;?;?;?;?;?;?;food_delivery;1,6593016925975774E-80;?;?
25;25;?;?;?;?;?;?;?;fuel;8,468649408176563E-23;?;?
25;25;?;?;?;?;?;?;?;furniture;4,1272051385396446E-55;?;?
25;25;?;?;?;?;?;?;?;gym;4,241740890291278E-55;?;?
25;25;?;?;?;?;?;?;?;health;1,4999327676951935E-43;?;?
25;25;?;?;?;?;?;?;?;hotels;1,6465427157377529E-140;?;?
25;25;?;?;?;?;?;?;?;mobileapps;6,717535958104642E-23;?;?
25;25;?;?;?;?;?;?;?;online_gifts;2,592365363088295E-23;?;?
25;25;?;?;?;?;?;?;?;online_retail;4,979689110447094E-95;?;?
25;25;?;?;?;?;?;?;?;online_subscriptions;4,1717417509715145E-55;?;?
25;25;?;?;?;?;?;?;?;personal care;1,5222874066138366E-67;?;?
25;25;?;?;?;?;?;?;?;rideshare;4,1295541571162894E-109;?;?
25;25;?;?;?;?;?;?;?;subscriptions;7,529366043871791E-33;?;?
26;26;6554,426475650351;48;134,71153074869792;3;17.01.2016 10:17:15;21.12.2016 02:35:33;food;airline;1,4816476272847755E-79;17149,88087460486;891,22177909479
26;26;?;?;?;?;?;?;?;auto;1,3077477177529364E-118;?;?
26;26;?;?;?;?;?;?;?;cable/phone;6,734611295940797E-79;?;?
26;26;?;?;?;?;?;?;?;entertainment;2,0502427824558691E-44;?;?
26;26;?;?;?;?;?;?;?;fastfood;7,997993933369953E-105;?;?
26;26;?;?;?;?;?;?;?;food;0,999999999999995;?;?
26;26;?;?;?;?;?;?;?;food_delivery;2,3801034943548524E-78;?;?
26;26;?;?;?;?;?;?;?;fuel;3,526383914200013E-17;?;?
26;26;?;?;?;?;?;?;?;furniture;2,281343089675931E-55;?;?
26;26;?;?;?;?;?;?;?;gym;1,0177101710215285E-66;?;?
26;26;?;?;?;?;?;?;?;health;4,4151607564777126E-55;?;?
26;26;?;?;?;?;?;?;?;hotels;1,9016249725095482E-149;?;?
26;26;?;?;?;?;?;?;?;mobileapps;2,670873878183208E-34;?;?
26;26;?;?;?;?;?;?;?;online_gifts;8,799691182223659E-26;?;?
26;26;?;?;?;?;?;?;?;online_retail;3,5234291431915943E-104;?;?
26;26;?;?;?;?;?;?;?;online_subscriptions;1,0973807929924862E-66;?;?
26;26;?;?;?;?;?;?;?;personal care;1,2371976631549467E-78;?;?
26;26;?;?;?;?;?;?;?;rideshare;1,6724618386836668E-104;?;?
26;26;?;?;?;?;?;?;?;subscriptions;1,2743436585916432E-44;?;?
27;27;2733,5327610081836;30;89,54395184077642;3;09.02.2016 08:06:22;15.12.2016 19:12:28;fuel;airline;6,397296206902525E-62;7238,783961614502;481,35760681108223
27;27;?;?;?;?;?;?;?;auto;2,8066701103321774E-96;?;?
27;27;?;?;?;?;?;?;?;cable/phone;6,869224847293821E-51;?;?
27;27;?;?;?;?;?;?;?;entertainment;1,6997765804600464E-23;?;?
27;27;?;?;?;?;?;?;?;fastfood;5,456640811821036E-84;?;?
27;27;?;?;?;?;?;?;?;food;0,35097741943632943;?;?
27;27;?;?;?;?;?;?;?;food_delivery;1,4267990169045763E-50;?;?
27;27;?;?;?;?;?;?;?;fuel;0,6490225804216282;?;?
27;27;?;?;?;?;?;?;?;furniture;5,816137747336844E-32;?;?
27;27;?;?;?;?;?;?;?;gym;1,5950415700488528E-50;?;?
27;27;?;?;?;?;?;?;?;health;1,5891749571186025E-40;?;?
27;27;?;?;?;?;?;?;?;hotels;3,175983630810107E-124;?;?
27;27;?;?;?;?;?;?;?;mobileapps;1,8983614236048248E-23;?;?
27;27;?;?;?;?;?;?;?;online_gifts;1,4206032162623866E-10;?;?
27;27;?;?;?;?;?;?;?;online_retail;1,2162719644285782E-71;?;?
27;27;?;?;?;?;?;?;?;online_subscriptions;1,5976571601734205E-50;?;?
27;27;?;?;?;?;?;?;?;personal care;5,327688271737315E-61;?;?
27;27;?;?;?;?;?;?;?;rideshare;7,242500748059584E-72;?;?
27;27;?;?;?;?;?;?;?;subscriptions;8,006426636105914E-32;?;?
28;28;1270,4818883490764;21;63,74144437877524;2;18.03.2016 03:30:04;25.12.2016 20:16:51;fuel;airline;5,789968288379453E-100;3770,604004391152;323,48039668936224
28;28;?;?;?;?;?;?;?;auto;1,8134500034221185E-139;?;?
28;28;?;?;?;?;?;?;?;cable/phone;3,9971476712878854E-75;?;?
28;28;?;?;?;?;?;?;?;entertainment;8,575307696432372E-43;?;?
28;28;?;?;?;?;?;?;?;fastfood;1,1253041972000143E-125;?;?
28;28;?;?;?;?;?;?;?;food;6,45145870241044E-17;?;?
28;28;?;?;?;?;?;?;?;food_delivery;1,0906762854112894E-86;?;?
28;28;?;?;?;?;?;?;?;fuel;0,9999999999999951;?;?
28;28;?;?;?;?;?;?;?;furniture;3,9426459268996986E-53;?;?
28;28;?;?;?;?;?;?;?;gym;1,224822570329408E-86;?;?
28;28;?;?;?;?;?;?;?;health;1,4183618149631054E-74;?;?
28;28;?;?;?;?;?;?;?;hotels;2,294133973346707E-170;?;?
28;28;?;?;?;?;?;?;?;mobileapps;1,1360262038913713E-52;?;?
28;28;?;?;?;?;?;?;?;online_gifts;1,3770927209742393E-33;?;?
28;28;?;?;?;?;?;?;?;online_retail;7,755933755651524E-99;?;?
28;28;?;?;?;?;?;?;?;online_subscriptions;1,3909329755749871E-86;?;?
28;28;?;?;?;?;?;?;?;personal care;4,030953184445233E-99;?;?
28;28;?;?;?;?;?;?;?;rideshare;7,387489861037284E-99;?;?
28;28;?;?;?;?;?;?;?;subscriptions;1,213631739451124E-63;?;?
29;29;1115,483964454711;27;42,00323276480986;3;23.04.2016 07:59:16;26.12.2016 12:47:14;fuel;airline;2,8174152274515864E-99;16080,950990261636;300,0985210217244
29;29;?;?;?;?;?;?;?;auto;5,601403562452654E-140;?;?
29;29;?;?;?;?;?;?;?;cable/phone;3,846907638899456E-63;?;?
29;29;?;?;?;?;?;?;?;entertainment;1,8266273076658047E-33;?;?
29;29;?;?;?;?;?;?;?;fastfood;1,0191593031360324E-125;?;?
29;29;?;?;?;?;?;?;?;food;8,358829131003724E-18;?;?
29;29;?;?;?;?;?;?;?;food_delivery;7,074952134793766E-86;?;?
29;29;?;?;?;?;?;?;?;fuel;0,9999999999999961;?;?
29;29;?;?;?;?;?;?;?;furniture;1,6517234555176136E-52;?;?
29;29;?;?;?;?;?;?;?;gym;8,91291041890105E-86;?;?
29;29;?;?;?;?;?;?;?;health;1,2354304084654132E-73;?;?
29;29;?;?;?;?;?;?;?;hotels;5,910408476816392E-172;?;?
29;29;?;?;?;?;?;?;?;mobileapps;4,866079537788711E-52;?;?
29;29;?;?;?;?;?;?;?;online_gifts;1,313469181939784E-33;?;?
29;29;?;?;?;?;?;?;?;online_retail;1,3240578822994766E-85;?;?
29;29;?;?;?;?;?;?;?;online_subscriptions;8,62392757708922E-86;?;?
29;29;?;?;?;?;?;?;?;personal care;2,126288228545297E-98;?;?
29;29;?;?;?;?;?;?;?;rideshare;1,543426551441084E-85;?;?
29;29;?;?;?;?;?;?;?;subscriptions;9,752583827586595E-63;?;?
30;30;6692,815937135008;46;140,83525297851818;2;14.01.2016 16:33:21;19.12.2016 13:40:09;fastfood;airline;4,493461203152187E-34;17067,237290099292;1670,5411083150282
30;30;?;?;?;?;?;?;?;auto;1,8568584951793824E-53;?;?
30;30;?;?;?;?;?;?;?;cable/phone;4,941433555088966E-139;?;?
30;30;?;?;?;?;?;?;?;entertainment;2,918001446474352E-153;?;?
30;30;?;?;?;?;?;?;?;fastfood;0,9999999999999952;?;?
30;30;?;?;?;?;?;?;?;food;3,600216136679837E-86;?;?
30;30;?;?;?;?;?;?;?;food_delivery;2,080121291540246E-98;?;?
30;30;?;?;?;?;?;?;?;fuel;2,96812797305702E-124;?;?
30;30;?;?;?;?;?;?;?;furniture;1,2352118755863823E-124;?;?
30;30;?;?;?;?;?;?;?;gym;1,763083570726306E-43;?;?
30;30;?;?;?;?;?;?;?;health;1,4391766068822707E-86;?;?
30;30;?;?;?;?;?;?;?;hotels;6,784969658708224E-64;?;?
30;30;?;?;?;?;?;?;?;mobileapps;5,600276430108532E-53;?;?
30;30;?;?;?;?;?;?;?;online_gifts;2,939696125726122E-98;?;?
30;30;?;?;?;?;?;?;?;online_retail;5,1254331954782485E-86;?;?
30;30;?;?;?;?;?;?;?;online_subscriptions;1,4037982836118658E-17;?;?
30;30;?;?;?;?;?;?;?;personal care;3,380912214455869E-64;?;?
30;30;?;?;?;?;?;?;?;rideshare;9,133010456272413E-165;?;?
30;30;?;?;?;?;?;?;?;subscriptions;8,426515363280972E-64;?;?
31;31;270,4845897191087;2;129,81323836014937;1;07.05.2016 19:45:11;04.07.2016 12:00:05;fastfood;airline;3,5464379188484256E-16;7543,952640383996;26,586706106145677
31;31;?;?;?;?;?;?;?;auto;1,5896598238599424E-39;?;?
31;31;?;?;?;?;?;?;?;cable/phone;2,610327334673292E-103;?;?
31;31;?;?;?;?;?;?;?;entertainment;9,518413704804552E-116;?;?
31;31;?;?;?;?;?;?;?;fastfood;0,999999997810366;?;?
31;31;?;?;?;?;?;?;?;food;5,331402807881524E-58;?;?
31;31;?;?;?;?;?;?;?;food_delivery;1,7105766169326119E-68;?;?
31;31;?;?;?;?;?;?;?;fuel;1,2948100348235687E-90;?;?
31;31;?;?;?;?;?;?;?;furniture;5,833975135191998E-91;?;?
31;31;?;?;?;?;?;?;?;gym;3,3977742970430956E-23;?;?
31;31;?;?;?;?;?;?;?;health;2,110340362262423E-58;?;?
31;31;?;?;?;?;?;?;?;hotels;1,192151416701366E-48;?;?
31;31;?;?;?;?;?;?;?;mobileapps;1,7796919953420498E-30;?;?
31;31;?;?;?;?;?;?;?;online_gifts;2,4130532266266104E-68;?;?
31;31;?;?;?;?;?;?;?;online_retail;1,4966828412877809E-58;?;?
31;31;?;?;?;?;?;?;?;online_subscriptions;2,189632813150569E-9;?;?
31;31;?;?;?;?;?;?;?;personal care;8,608733112754766E-40;?;?
31;31;?;?;?;?;?;?;?;rideshare;2,828936819635527E-128;?;?
31;31;?;?;?;?;?;?;?;subscriptions;2,241412980906873E-39;?;?
32;32;1216,2291263891582;15;93,53288258371502;3;09.02.2016 10:46:00;24.11.2016 02:07:25;online_subscriptions;airline;0,000057845022764431466;4971,330374975573;295,5339299839724
32;32;?;?;?;?;?;?;?;auto;1,71856253594551E-30;?;?
32;32;?;?;?;?;?;?;?;cable/phone;3,2285030512306522E-81;?;?
32;32;?;?;?;?;?;?;?;entertainment;5,326491385551983E-93;?;?
32;32;?;?;?;?;?;?;?;fastfood;0,277783715175452;?;?
32;32;?;?;?;?;?;?;?;food;1,0589956464419799E-38;?;?
32;32;?;?;?;?;?;?;?;food_delivery;2,322132556132706E-48;?;?
32;32;?;?;?;?;?;?;?;fuel;4,85981313135201E-69;?;?
32;32;?;?;?;?;?;?;?;furniture;2,1243211114444113E-69;?;?
32;32;?;?;?;?;?;?;?;gym;6,784844307800123E-10;?;?
32;32;?;?;?;?;?;?;?;health;4,316127539444705E-39;?;?
32;32;?;?;?;?;?;?;?;hotels;5,608499555628113E-39;?;?
32;32;?;?;?;?;?;?;?;mobileapps;2,5536962399084554E-15;?;?
32;32;?;?;?;?;?;?;?;online_gifts;3,3095306220390624E-48;?;?
32;32;?;?;?;?;?;?;?;online_retail;1,4827111395102683E-48;?;?
32;32;?;?;?;?;?;?;?;online_subscriptions;0,7221584391233271;?;?
32;32;?;?;?;?;?;?;?;personal care;5,4550591814523E-23;?;?
32;32;?;?;?;?;?;?;?;rideshare;1,0570901491907072E-104;?;?
32;32;?;?;?;?;?;?;?;subscriptions;1,4216679656055306E-22;?;?
33;33;1565,1383187756678;22;71,74446733563002;5;31.01.2016 13:09:21;21.12.2016 19:05:49;online_subscriptions;airline;5,050859472986837E-20;5485,794450478833;367,192306629107
33;33;?;?;?;?;?;?;?;auto;4,483955549769671E-58;?;?
33;33;?;?;?;?;?;?;?;cable/phone;1,8804008406246354E-107;?;?
33;33;?;?;?;?;?;?;?;entertainment;1,113859163757642E-120;?;?
33;33;?;?;?;?;?;?;?;fastfood;2,971891624439873E-20;?;?
33;33;?;?;?;?;?;?;?;food;9,564882481443796E-58;?;?
33;33;?;?;?;?;?;?;?;food_delivery;3,150448912971719E-69;?;?
33;33;?;?;?;?;?;?;?;fuel;1,7281514516325336E-93;?;?
33;33;?;?;?;?;?;?;?;furniture;6,547702808650863E-94;?;?
33;33;?;?;?;?;?;?;?;gym;4,3405106314217695E-20;?;?
33;33;?;?;?;?;?;?;?;health;3,2438535997652456E-58;?;?
33;33;?;?;?;?;?;?;?;hotels;3,146046898434117E-69;?;?
33;33;?;?;?;?;?;?;?;mobileapps;1,4031947046772393E-28;?;?
33;33;?;?;?;?;?;?;?;online_gifts;4,134175214651516E-69;?;?
33;33;?;?;?;?;?;?;?;online_retail;1,328210708019248E-81;?;?
33;33;?;?;?;?;?;?;?;online_subscriptions;0,9999999999999954;?;?
33;33;?;?;?;?;?;?;?;personal care;5,6993040345806345E-39;?;?
33;33;?;?;?;?;?;?;?;rideshare;1,0214274707680338E-150;?;?
33;33;?;?;?;?;?;?;?;subscriptions;7,100250813351111E-38;?;?
34;34;1592,099544930032;24;66,81164679456059;4;07.02.2016 13:01:16;22.12.2016 10:17:07;online_subscriptions;airline;0,00006169245084723891;11328,44966937393;370,9906614878254
34;34;?;?;?;?;?;?;?;auto;1,2981207671064351E-30;?;?
34;34;?;?;?;?;?;?;?;cable/phone;1,2826531129337236E-59;?;?
34;34;?;?;?;?;?;?;?;entertainment;4,431627863490377E-70;?;?
34;34;?;?;?;?;?;?;?;fastfood;8,190240903282793E-10;?;?
34;34;?;?;?;?;?;?;?;food;2,1014654311135515E-22;?;?
34;34;?;?;?;?;?;?;?;food_delivery;4,16858270824727E-39;?;?
34;34;?;?;?;?;?;?;?;fuel;1,573157168543646E-48;?;?
34;34;?;?;?;?;?;?;?;furniture;5,172684154223269E-49;?;?
34;34;?;?;?;?;?;?;?;gym;0,31747335369425184;?;?
34;34;?;?;?;?;?;?;?;health;7,94179862036169E-23;?;?
34;34;?;?;?;?;?;?;?;hotels;2,3221467401910697E-39;?;?
34;34;?;?;?;?;?;?;?;mobileapps;0,00023922342920999182;?;?
34;34;?;?;?;?;?;?;?;online_gifts;1,6883702440210503E-30;?;?
34;34;?;?;?;?;?;?;?;online_retail;4,833967962661118E-49;?;?
34;34;?;?;?;?;?;?;?;online_subscriptions;0,6822257282428974;?;?
34;34;?;?;?;?;?;?;?;personal care;1,3941118606048133E-16;?;?
34;34;?;?;?;?;?;?;?;rideshare;1,391160484672924E-87;?;?
34;34;?;?;?;?;?;?;?;subscriptions;1,3638169543023188E-9;?;?
35;35;1020,6507765171269;18;52,89737207255826;3;02.03.2016 20:01:23;20.12.2016 12:16:18;mobileapps;airline;7,139457514026024E-10;7378,897585803485;220,77852508804247
35;35;?;?;?;?;?;?;?;auto;2,469209821032359E-31;?;?
35;35;?;?;?;?;?;?;?;cable/phone;4,1789783097677513E-50;?;?
35;35;?;?;?;?;?;?;?;entertainment;9,043276316768677E-60;?;?
35;35;?;?;?;?;?;?;?;fastfood;2,819033603736607E-16;?;?
35;35;?;?;?;?;?;?;?;food;6,896359312682064E-16;?;?
35;35;?;?;?;?;?;?;?;food_delivery;6,870703106129174E-40;?;?
35;35;?;?;?;?;?;?;?;fuel;9,567885623012668E-40;?;?
35;35;?;?;?;?;?;?;?;furniture;2,996463805894955E-40;?;?
35;35;?;?;?;?;?;?;?;gym;0,2613412673560247;?;?
35;35;?;?;?;?;?;?;?;health;2,346619682914994E-16;?;?
35;35;?;?;?;?;?;?;?;hotels;1,368500959766421E-40;?;?
35;35;?;?;?;?;?;?;?;mobileapps;0,7385112282303832;?;?
